total_return_pct,final_capital,trades,win_rate,profit_factor,avg_win,avg_loss,best_trade,worst_trade,max_drawdown,long_trades,short_trades,liquidated,st_period,st_mult,ao_fast,ao_slow,vol_threshold,sl_atr_mult,ts_activation,ts_trail_atr_mult
-36.95,63.05,75,61.33,0.94,1.8742,-3.1461,8.573,-6.5506,-57.1,38,37,False,14,3.0,5,34,1.0,4.0,1.5,2.0
-36.96,63.04,43,55.81,0.89,1.6619,-2.3606,5.7277,-4.4205,-51.03,20,23,False,10,3.0,7,34,1.5,3.0,1.5,2.0
-36.97,63.03,68,39.71,0.89,3.3675,-2.4885,9.4245,-4.9485,-67.75,34,34,False,14,4.0,5,21,1.3,3.0,1.5,3.0
-37.01,62.99,52,50.0,0.9,3.1255,-3.4634,7.5623,-5.0984,-74.06,30,22,False,14,4.0,7,21,1.5,3.0,3.0,1.5
-37.02,62.98,49,55.1,0.84,1.9726,-2.8933,9.7706,-4.9139,-62.58,27,22,False,14,4.0,7,34,1.5,3.0,1.5,2.0
-37.05,62.95,57,49.12,1.07,3.5129,-3.1672,7.472,-5.0433,-76.74,29,28,False,7,4.0,5,21,1.5,3.0,3.0,1.5
-37.05,62.95,56,41.07,0.86,3.1876,-2.5777,8.4819,-4.9139,-69.25,32,24,False,14,4.0,5,34,1.5,3.0,1.5,3.0
-37.17,62.83,61,49.18,0.91,1.9467,-2.069,4.3395,-3.0422,-51.8,32,29,False,14,2.0,5,21,1.3,2.0,2.0,1.5
-37.21,62.79,44,54.55,0.76,2.0796,-3.2955,5.6949,-6.0548,-69.2,19,25,False,7,3.0,7,34,1.5,4.0,2.0,2.0
-37.21,62.79,51,50.98,0.92,3.5831,-4.0635,9.4146,-6.7244,-71.51,27,24,False,7,4.0,7,21,1.5,4.0,3.0,2.0
-37.25,62.75,47,46.81,0.79,1.7545,-1.964,3.2698,-3.2767,-78.06,21,26,False,7,3.0,7,34,1.5,2.0,2.0,1.5
-37.27,62.73,58,55.17,0.82,2.1935,-3.273,9.7706,-6.598,-55.14,30,28,False,14,4.0,7,21,1.3,4.0,1.5,2.0
-37.37,62.63,52,44.23,1.04,3.8679,-2.9566,9.2916,-5.1641,-75.46,28,24,False,10,4.0,7,21,1.5,3.0,2.0,3.0
-37.39,62.61,54,55.56,0.85,1.8932,-2.7988,9.7706,-4.9139,-63.17,29,25,False,14,4.0,7,34,1.3,3.0,1.5,2.0
-37.4,62.6,36,41.67,0.69,2.174,-2.246,6.3979,-4.3096,-61.47,21,15,False,7,2.0,5,34,1.5,2.0,1.5,2.0
-37.52,62.48,57,43.86,0.77,2.4441,-2.4746,7.6523,-4.9223,-49.28,37,20,False,10,2.0,7,34,1.0,3.0,1.5,3.0
-37.54,62.46,54,61.11,0.85,1.746,-3.2095,7.5623,-4.9139,-59.14,31,23,False,14,4.0,7,21,1.5,3.0,1.5,1.5
-37.57,62.43,72,48.61,0.95,2.7545,-2.7375,7.2251,-6.5506,-59.04,35,37,False,14,3.0,5,34,1.0,4.0,1.5,3.0
-37.6,62.4,89,46.07,0.94,3.0049,-2.7225,10.6695,-5.8765,-67.43,50,39,False,10,3.0,7,21,1.0,4.0,2.0,3.0
-37.62,62.38,43,53.49,0.7,1.6059,-2.6424,5.4608,-5.3291,-50.45,27,16,False,7,2.0,7,34,1.3,3.0,1.5,2.0
-37.64,62.36,62,56.45,0.72,1.9082,-3.4154,6.3474,-6.4644,-68.44,36,26,False,7,2.0,5,34,1.0,3.0,2.0,1.5
-37.69,62.31,51,50.98,0.9,3.5243,-4.0635,7.472,-6.7244,-70.9,27,24,False,7,4.0,7,21,1.5,4.0,3.0,1.5
-37.74,62.26,59,47.46,0.71,3.048,-3.8728,7.6879,-6.9249,-64.3,33,26,False,7,2.0,5,34,1.0,4.0,3.0,3.0
-37.74,62.26,36,41.67,0.74,2.4149,-2.3247,6.6498,-3.8927,-51.42,20,16,False,10,2.0,5,34,1.5,2.0,2.0,1.5
-37.77,62.23,50,50.0,0.76,1.6461,-2.1521,6.3474,-4.3096,-66.77,28,22,False,7,2.0,5,34,1.3,2.0,1.5,1.5
-37.81,62.19,47,53.19,0.65,1.6609,-2.91,4.7285,-4.8379,-61.0,25,22,False,10,2.0,5,21,1.5,3.0,3.0,3.0
-37.84,62.16,44,59.09,0.81,1.6054,-2.8577,6.6498,-4.785,-42.75,27,17,False,10,2.0,7,34,1.3,3.0,1.5,1.5
-37.84,62.16,52,46.15,0.89,1.912,-1.832,5.6949,-3.6887,-66.21,23,29,False,7,3.0,5,34,1.5,2.0,1.5,2.0
-37.94,62.06,64,46.88,0.76,2.8349,-3.2922,6.6498,-5.839,-72.77,37,27,False,10,2.0,5,34,1.0,3.0,3.0,1.5
-37.96,62.04,48,56.25,0.81,2.7078,-4.2774,9.7706,-6.5518,-59.02,25,23,False,14,4.0,7,34,1.5,4.0,2.0,2.0
-38.13,61.87,57,57.89,0.77,1.5687,-2.7846,6.6498,-4.9223,-52.85,37,20,False,10,2.0,7,34,1.0,3.0,1.5,1.5
-38.22,61.78,65,49.23,0.89,3.5282,-3.8634,9.4245,-6.598,-70.83,31,34,False,14,4.0,5,21,1.3,4.0,3.0,3.0
-38.26,61.74,50,52.0,0.81,2.0831,-2.7873,8.5397,-5.839,-60.58,27,23,False,10,2.0,5,34,1.3,3.0,1.5,2.0
-38.27,61.73,53,52.83,0.81,3.1604,-4.3715,7.5623,-6.5518,-67.18,27,26,False,14,4.0,7,34,1.3,4.0,3.0,1.5
-38.28,61.72,44,43.18,0.75,2.5417,-2.5892,7.6523,-4.785,-42.61,27,17,False,10,2.0,7,34,1.3,3.0,2.0,3.0
-38.31,61.69,54,42.59,0.97,3.2171,-2.4635,9.0628,-5.0433,-75.9,28,26,False,7,4.0,5,21,1.5,3.0,1.5,3.0
-38.37,61.63,65,43.08,0.78,2.8453,-2.7554,7.9106,-5.1937,-58.63,37,28,False,7,2.0,7,21,1.0,3.0,3.0,3.0
-38.41,61.59,54,61.11,0.82,1.6413,-3.1404,7.5623,-4.9139,-59.91,29,25,False,14,4.0,7,34,1.3,3.0,1.5,1.5
-38.44,61.56,62,35.48,0.97,3.8024,-2.1468,9.4245,-3.6459,-66.58,33,29,False,14,4.0,7,21,1.3,2.0,2.0,3.0
-38.45,61.55,66,45.45,0.82,1.8739,-1.8946,6.1059,-3.4947,-54.25,39,27,False,14,2.0,7,34,1.0,2.0,1.5,2.0
-38.5,61.5,45,55.56,0.79,2.1273,-3.3796,5.7009,-6.5506,-52.2,21,24,False,14,3.0,5,34,1.5,4.0,2.0,2.0
-38.51,61.49,58,48.28,0.88,3.9257,-4.1848,9.4245,-6.598,-70.97,30,28,False,14,4.0,7,21,1.3,4.0,3.0,3.0
-38.53,61.47,40,60.0,0.75,1.7495,-3.4813,5.624,-6.088,-54.47,18,22,False,14,3.0,7,34,1.5,4.0,2.0,1.5
-38.54,61.46,61,60.66,0.88,1.7987,-3.1478,7.5623,-4.9139,-61.76,33,28,False,14,4.0,5,21,1.5,3.0,1.5,1.5
-38.59,61.41,74,37.84,0.87,2.7568,-1.9239,7.5581,-3.5283,-65.95,41,33,False,14,2.0,5,34,1.0,2.0,2.0,3.0
-38.63,61.37,47,42.55,0.87,2.1625,-1.8331,5.6949,-3.2767,-74.0,21,26,False,7,3.0,7,34,1.5,2.0,2.0,2.0
-38.66,61.34,66,45.45,0.82,2.549,-2.5871,7.6523,-5.839,-64.7,39,27,False,10,2.0,5,34,1.0,3.0,1.5,3.0
-38.69,61.31,56,55.36,0.94,2.763,-3.6303,9.4146,-6.7244,-62.34,27,29,False,7,4.0,5,21,1.5,4.0,2.0,2.0
-38.69,61.31,47,48.94,0.82,3.454,-4.0613,7.2379,-6.7244,-70.66,24,23,False,7,4.0,7,34,1.5,4.0,3.0,1.5
-38.71,61.29,55,36.36,0.93,3.3298,-2.0432,8.4819,-3.6459,-75.94,29,26,False,14,4.0,7,34,1.3,2.0,2.0,3.0
-38.74,61.26,74,43.24,0.91,3.3124,-2.7863,9.4245,-6.598,-63.66,36,38,False,14,4.0,5,21,1.0,4.0,1.5,3.0
-38.82,61.18,64,45.31,0.76,2.9364,-3.1984,7.6523,-5.839,-72.9,37,27,False,10,2.0,5,34,1.0,3.0,3.0,3.0
-38.84,61.16,68,42.65,0.92,3.6494,-2.9547,9.4245,-6.598,-63.72,35,33,False,14,4.0,7,21,1.0,4.0,1.5,3.0
-38.88,61.12,43,46.51,0.78,1.6536,-1.8358,4.3395,-3.5283,-61.13,25,18,False,14,2.0,5,34,1.5,2.0,1.5,1.5
-38.88,61.12,49,55.1,0.71,1.6609,-2.8601,4.8303,-6.0845,-53.13,27,22,False,14,2.0,5,21,1.5,4.0,1.5,2.0
-38.94,61.06,62,51.61,0.9,3.5034,-4.1308,9.7706,-6.5518,-75.37,31,31,False,14,4.0,7,34,1.0,4.0,3.0,2.0
-38.97,61.03,79,46.84,0.95,3.0465,-2.8187,10.778,-6.0166,-63.95,42,37,False,14,3.0,7,21,1.0,4.0,2.0,3.0
-39.06,60.94,43,44.19,0.78,2.0838,-2.124,4.8303,-3.0422,-49.11,25,18,False,14,2.0,7,21,1.5,2.0,2.0,2.0
-39.07,60.93,49,38.78,0.79,2.5658,-2.0478,7.6879,-4.3096,-62.14,28,21,False,7,2.0,5,34,1.3,2.0,1.5,3.0
-39.08,60.92,58,46.55,0.96,3.4192,-3.0983,9.2916,-6.6525,-69.48,28,30,False,10,4.0,5,21,1.5,4.0,1.5,3.0
-39.13,60.87,55,47.27,0.86,3.4203,-3.5586,9.0628,-6.7244,-70.33,28,27,False,7,4.0,5,21,1.5,4.0,3.0,3.0
-39.19,60.81,56,39.29,0.75,2.8306,-2.4446,7.6879,-5.3291,-54.13,35,21,False,7,2.0,7,34,1.0,3.0,1.5,3.0
-39.22,60.78,63,46.03,1.04,3.2562,-2.6827,6.8978,-4.8439,-66.11,32,31,False,14,3.0,7,34,1.0,3.0,2.0,3.0
-39.25,60.75,68,36.76,0.85,2.8554,-1.9527,7.6523,-3.8927,-71.02,39,29,False,10,2.0,5,34,1.0,2.0,2.0,3.0
-39.26,60.74,73,46.58,0.78,2.1486,-2.4013,7.5581,-4.6845,-41.02,38,35,False,14,2.0,7,21,1.0,3.0,1.5,3.0
-39.28,60.72,75,49.33,0.83,1.7985,-2.1058,4.3395,-3.5283,-78.08,41,34,False,14,2.0,5,34,1.0,2.0,2.0,1.5
-39.32,60.68,51,39.22,0.98,3.8106,-2.505,9.0628,-5.0433,-76.29,28,23,False,7,4.0,7,21,1.5,3.0,1.5,3.0
-39.49,60.51,73,47.95,0.72,2.137,-2.7435,7.5581,-6.246,-41.91,37,36,False,14,2.0,7,21,1.0,4.0,1.5,3.0
-39.53,60.47,68,48.53,0.78,2.5592,-3.081,6.5032,-5.1937,-60.54,39,29,False,7,2.0,7,21,1.0,3.0,3.0,1.5
-39.56,60.44,46,65.22,0.7,1.3604,-3.644,4.5068,-6.5506,-47.31,21,25,False,14,3.0,5,34,1.5,4.0,1.5,1.5
-39.58,60.42,67,37.31,0.84,3.1884,-2.2711,8.5397,-3.8927,-73.49,37,30,False,10,2.0,5,34,1.0,2.0,3.0,2.0
-39.62,60.38,76,56.58,0.74,1.5027,-2.6399,4.3395,-4.6845,-63.24,40,36,False,14,2.0,7,21,1.0,3.0,1.5,1.5
-39.68,60.32,46,54.35,0.58,1.464,-3.0052,3.4226,-6.4505,-55.34,25,21,False,10,2.0,5,21,1.5,4.0,1.5,2.0
-39.78,60.22,50,56.0,0.73,2.0596,-3.6035,5.7624,-6.849,-64.19,24,26,False,10,3.0,5,34,1.5,4.0,2.0,2.0
-39.93,60.07,59,42.37,1.1,3.5195,-2.3536,7.472,-4.6732,-74.89,29,30,False,7,4.0,5,21,1.5,2.0,3.0,1.5
-40.0,60.0,58,48.28,0.92,3.4226,-3.4901,9.7706,-5.0984,-77.25,31,27,False,14,4.0,7,21,1.3,3.0,3.0,2.0
-40.04,59.96,44,40.91,0.79,2.443,-2.1422,4.8303,-3.0422,-51.49,26,18,False,14,2.0,7,21,1.5,2.0,3.0,2.0
-40.07,59.93,51,37.25,1.05,4.0557,-2.301,9.0628,-4.6732,-74.02,27,24,False,7,4.0,7,21,1.5,2.0,3.0,3.0
-40.13,59.87,56,58.93,0.72,1.4403,-2.8649,6.3474,-5.3291,-57.78,35,21,False,7,2.0,7,34,1.0,3.0,1.5,1.5
-40.16,59.84,65,49.23,0.93,3.2746,-3.3976,9.7706,-5.0984,-77.31,33,32,False,14,4.0,5,21,1.3,3.0,3.0,2.0
-40.2,59.8,36,38.89,0.63,2.4153,-2.4254,5.0878,-4.3096,-60.76,21,15,False,7,2.0,5,34,1.5,2.0,2.0,3.0
-40.38,59.62,44,34.09,0.8,3.1178,-2.0038,7.6523,-3.19,-63.85,27,17,False,10,2.0,7,34,1.3,2.0,3.0,3.0
-40.42,59.58,67,38.81,0.99,3.5027,-2.2481,9.7706,-3.6459,-80.14,35,32,False,14,4.0,7,34,1.0,2.0,3.0,2.0
-40.46,59.54,74,51.35,0.81,2.2197,-2.9092,8.5397,-4.9223,-56.32,43,31,False,10,2.0,7,21,1.0,3.0,2.0,2.0
-40.47,59.53,56,57.14,0.74,1.877,-3.3711,6.3474,-5.3291,-58.11,35,21,False,7,2.0,7,34,1.0,3.0,2.0,1.5
-40.51,59.49,44,47.73,0.74,2.2903,-2.8356,6.5432,-6.5506,-48.62,19,25,False,14,3.0,5,34,1.5,4.0,1.5,3.0
-40.52,59.48,64,48.44,0.92,3.472,-3.5281,9.4146,-6.7244,-72.64,33,31,False,7,4.0,7,34,1.0,4.0,3.0,2.0
-40.52,59.48,56,53.57,0.75,2.0386,-3.1337,5.4608,-5.3291,-57.93,35,21,False,7,2.0,7,34,1.0,3.0,2.0,2.0
-40.58,59.42,73,58.9,0.94,2.1567,-3.295,8.573,-6.5506,-65.93,38,35,False,14,3.0,5,34,1.0,4.0,2.0,2.0
-40.59,59.41,33,48.48,0.67,1.8717,-2.6444,4.7285,-4.4734,-47.25,19,14,False,10,2.0,7,34,1.5,3.0,1.5,3.0
-40.6,59.4,49,36.73,0.89,2.8388,-1.8574,7.6523,-3.8927,-70.15,27,22,False,10,2.0,5,34,1.3,2.0,1.5,3.0
-40.67,59.33,72,45.83,0.81,2.4266,-2.5267,7.5581,-5.2924,-61.37,40,32,False,14,2.0,5,34,1.0,3.0,1.5,3.0
-40.68,59.32,72,55.56,1.01,2.2581,-2.8068,8.573,-4.9129,-70.56,39,33,False,14,3.0,5,34,1.0,3.0,2.0,2.0
-40.71,59.29,57,49.12,1.03,3.3767,-3.1672,9.4146,-5.0433,-78.9,29,28,False,7,4.0,5,21,1.5,3.0,3.0,2.0
-40.73,59.27,57,57.89,0.93,2.5713,-3.7839,7.472,-6.7244,-62.36,28,29,False,7,4.0,5,21,1.5,4.0,2.0,1.5
-40.74,59.26,57,49.12,0.72,2.1841,-2.9463,7.6847,-8.1135,-51.12,23,34,False,10,3.0,5,21,1.5,4.0,2.0,3.0
-40.78,59.22,54,48.15,0.89,3.3308,-3.4636,9.7706,-5.0984,-75.3,31,23,False,14,4.0,5,34,1.5,3.0,3.0,2.0
-40.81,59.19,39,58.97,0.84,1.5226,-2.6185,4.5068,-4.566,-61.18,18,21,False,14,3.0,7,34,1.5,3.0,1.5,1.5
-40.85,59.15,44,52.27,0.67,2.0194,-3.3125,7.9745,-6.8785,-59.39,25,19,False,7,2.0,5,21,1.5,4.0,2.0,3.0
-40.85,59.15,61,50.82,0.89,1.6135,-1.8664,4.3395,-3.0422,-62.59,32,29,False,14,2.0,5,21,1.3,2.0,1.5,1.5
-40.86,59.14,77,57.14,0.84,1.9366,-3.0681,8.5019,-6.2734,-70.19,39,38,False,7,3.0,5,34,1.0,4.0,1.5,2.0
-40.9,59.1,36,36.11,0.67,2.6103,-2.2026,5.159,-3.8927,-57.0,20,16,False,10,2.0,5,34,1.5,2.0,3.0,3.0
-40.93,59.07,36,50.0,0.64,1.8677,-2.8968,5.159,-5.839,-48.91,20,16,False,10,2.0,5,34,1.5,3.0,1.5,3.0
-41.17,58.83,47,53.19,0.87,2.487,-3.2647,9.7706,-5.0984,-74.61,26,21,False,14,4.0,7,34,1.5,3.0,2.0,2.0
-41.26,58.74,57,35.09,0.78,3.1224,-2.1774,7.6523,-3.2857,-56.66,35,22,False,10,2.0,7,34,1.0,2.0,3.0,3.0
-41.26,58.74,73,46.58,0.8,2.715,-2.9731,6.9644,-4.9223,-62.92,43,30,False,10,2.0,7,21,1.0,3.0,3.0,1.5
-41.42,58.58,67,52.24,0.79,2.0557,-2.8424,8.5397,-5.839,-72.73,39,28,False,10,2.0,5,34,1.0,3.0,1.5,2.0
-41.46,58.54,59,42.37,1.08,3.4563,-2.3536,9.4146,-4.6732,-77.76,29,30,False,7,4.0,5,21,1.5,2.0,3.0,2.0
-41.5,58.5,73,56.16,1.02,2.0615,-2.5912,8.573,-4.9129,-64.75,39,34,False,14,3.0,5,34,1.0,3.0,1.5,2.0
-41.56,58.44,60,41.67,0.87,2.4385,-1.9908,7.5581,-3.1192,-68.08,31,29,False,14,2.0,5,21,1.3,2.0,3.0,3.0
-41.6,58.4,75,53.33,0.96,3.3698,-4.0315,9.7706,-6.598,-73.63,37,38,False,14,4.0,5,21,1.0,4.0,3.0,2.0
-41.69,58.31,49,51.02,0.71,2.2495,-3.2873,7.6847,-6.849,-57.96,23,26,False,10,3.0,5,34,1.5,4.0,2.0,3.0
-41.75,58.25,51,39.22,1.04,3.7915,-2.353,9.4146,-4.6732,-77.86,27,24,False,7,4.0,7,21,1.5,2.0,3.0,2.0
-41.91,58.09,56,39.29,0.72,2.9417,-2.6432,7.6879,-5.3291,-51.18,35,21,False,7,2.0,7,34,1.0,3.0,2.0,3.0
-41.92,58.08,61,52.46,0.85,2.0862,-2.7038,9.7706,-4.9139,-65.72,33,28,False,14,4.0,5,21,1.5,3.0,1.5,2.0
-41.93,58.07,50,52.0,0.75,1.8742,-2.7076,7.5002,-4.5633,-53.38,27,23,False,14,2.0,5,21,1.5,3.0,3.0,3.0
-41.93,58.07,49,59.18,0.77,1.6736,-3.1324,7.5623,-4.9139,-61.18,27,22,False,14,4.0,7,34,1.5,3.0,1.5,1.5
-41.99,58.01,39,56.41,0.83,1.8839,-2.9269,5.624,-4.8439,-60.51,18,21,False,14,3.0,7,34,1.5,3.0,2.0,1.5
-42.12,57.88,61,39.34,0.91,3.3826,-2.4096,9.7706,-3.6459,-73.48,32,29,False,14,4.0,7,21,1.3,2.0,3.0,2.0
-42.14,57.86,50,50.0,0.71,1.7556,-2.4615,7.5002,-4.5633,-50.71,27,23,False,14,2.0,5,21,1.5,3.0,2.0,3.0
-42.14,57.86,50,58.0,0.75,1.978,-3.6521,6.2783,-6.0548,-74.77,22,28,False,7,3.0,7,21,1.5,4.0,2.0,1.5
-42.18,57.82,49,59.18,0.67,1.7916,-3.85,5.4301,-6.0548,-75.16,21,28,False,7,3.0,5,34,1.5,4.0,2.0,1.5
-42.28,57.72,58,65.52,0.76,1.6638,-4.1551,7.5623,-6.598,-54.94,30,28,False,14,4.0,7,21,1.3,4.0,1.5,1.5
-42.34,57.66,51,49.02,0.84,3.5486,-4.0861,9.4146,-6.7244,-73.22,26,25,False,7,4.0,5,34,1.5,4.0,3.0,2.0
-42.34,57.66,63,53.97,0.8,1.7364,-2.542,8.5397,-4.8379,-64.94,35,28,False,10,2.0,5,21,1.3,3.0,1.5,2.0
-42.39,57.61,44,47.73,0.69,2.1072,-2.7738,5.8019,-4.915,-74.34,18,26,False,7,3.0,7,34,1.5,3.0,2.0,2.0
-42.4,57.6,81,51.85,0.76,2.6392,-3.73,6.9528,-6.7442,-70.25,43,38,False,14,2.0,5,21,1.0,4.0,3.0,1.5
-42.46,57.54,60,46.67,0.96,3.6636,-3.3554,8.451,-6.2535,-65.38,30,30,False,14,3.0,7,34,1.0,4.0,3.0,3.0
-42.46,57.54,77,44.16,0.81,2.873,-2.8207,7.9745,-5.1937,-73.66,42,35,False,7,2.0,5,21,1.0,3.0,3.0,3.0
-42.49,57.51,43,39.53,0.84,2.427,-1.8803,7.5002,-3.5283,-59.27,25,18,False,14,2.0,5,34,1.5,2.0,1.5,3.0
-42.55,57.45,54,42.59,0.74,3.161,-3.1875,7.6879,-5.3291,-60.48,33,21,False,7,2.0,7,34,1.0,3.0,3.0,3.0
-42.57,57.43,64,53.12,0.76,2.1669,-3.2184,6.4073,-6.2734,-73.8,33,31,False,7,3.0,7,34,1.0,4.0,2.0,2.0
-42.58,57.42,59,42.37,0.95,3.3897,-2.616,9.2916,-4.9987,-77.49,30,29,False,10,4.0,5,21,1.5,3.0,1.5,3.0
-42.6,57.4,55,43.64,0.85,2.0698,-1.8928,6.4312,-3.5283,-67.63,30,25,False,14,2.0,5,34,1.3,2.0,1.5,2.0
-42.6,57.4,73,52.05,0.79,1.9525,-2.6934,6.4312,-5.2924,-71.82,40,33,False,14,2.0,5,34,1.0,3.0,1.5,2.0
-42.62,57.38,63,39.68,0.93,3.3589,-2.3843,9.7706,-3.6459,-76.36,33,30,False,14,4.0,5,34,1.3,2.0,3.0,2.0
-42.67,57.33,73,47.95,1.02,3.4159,-3.0966,9.6409,-5.1641,-83.17,40,33,False,10,4.0,5,21,1.0,3.0,3.0,2.0
-42.69,57.31,46,56.52,0.58,1.6345,-3.6852,4.7285,-6.4505,-59.07,24,22,False,10,2.0,5,21,1.5,4.0,3.0,3.0
-42.72,57.28,32,34.38,0.65,2.8912,-2.3335,5.4608,-3.4184,-58.97,20,12,False,7,2.0,7,34,1.5,2.0,3.0,2.0
-42.75,57.25,33,36.36,0.75,2.8788,-2.1836,5.8641,-2.9822,-54.9,19,14,False,10,2.0,7,34,1.5,2.0,3.0,2.0
-42.79,57.21,47,51.06,0.76,2.1927,-3.0242,5.7624,-5.1367,-65.13,23,24,False,10,3.0,5,34,1.5,3.0,2.0,2.0
-42.94,57.06,54,48.15,0.74,2.7899,-3.4909,6.3474,-5.3291,-63.49,33,21,False,7,2.0,7,34,1.0,3.0,3.0,1.5
-43.07,56.93,70,47.14,0.9,2.8731,-2.8401,7.6847,-6.3801,-63.32,38,32,False,10,3.0,7,34,1.0,4.0,2.0,3.0
-43.12,56.88,51,58.82,0.67,1.7048,-3.6131,4.4853,-6.849,-62.32,25,26,False,10,3.0,7,21,1.5,4.0,2.0,1.5
-43.14,56.86,70,37.14,0.96,3.4224,-2.107,9.4245,-3.6459,-67.26,35,35,False,14,4.0,5,21,1.3,2.0,2.0,3.0
-43.16,56.84,63,39.68,0.91,3.2912,-2.3843,7.5623,-3.6459,-74.74,33,30,False,14,4.0,5,34,1.3,2.0,3.0,1.5
-43.2,56.8,63,53.97,0.76,2.2123,-3.4099,8.5397,-6.849,-69.93,32,31,False,10,3.0,5,34,1.3,4.0,2.0,2.0
-43.24,56.76,49,53.06,0.65,1.7319,-3.0311,7.5002,-6.0845,-51.66,26,23,False,14,2.0,5,21,1.5,4.0,2.0,3.0
-43.35,56.65,51,39.22,0.85,3.8106,-2.8876,9.0628,-6.7244,-72.38,27,24,False,7,4.0,7,21,1.5,4.0,1.5,3.0
-43.37,56.63,49,55.1,0.74,2.1201,-3.5178,5.6949,-6.0548,-73.01,21,28,False,7,3.0,5,34,1.5,4.0,2.0,2.0
-43.49,56.51,61,52.46,0.79,1.7144,-2.4042,4.8303,-4.5633,-57.38,32,29,False,14,2.0,5,21,1.3,3.0,1.5,2.0
-43.53,56.47,67,52.24,0.72,2.5617,-3.8897,6.5032,-6.9249,-51.01,37,30,False,7,2.0,7,21,1.0,4.0,3.0,1.5
-43.55,56.45,60,50.0,0.81,2.3392,-2.8831,8.5397,-5.1367,-71.61,31,29,False,10,3.0,5,34,1.3,3.0,2.0,2.0
-43.59,56.41,54,44.44,0.95,3.2594,-2.7388,9.0628,-5.0433,-77.96,28,26,False,7,4.0,5,21,1.5,3.0,2.0,3.0
-43.61,56.39,51,54.9,0.69,1.8688,-3.3202,5.7624,-6.849,-62.11,25,26,False,10,3.0,7,21,1.5,4.0,2.0,2.0
-43.65,56.35,59,57.63,0.88,2.2522,-3.4853,7.5623,-5.0984,-68.65,32,27,False,14,4.0,5,21,1.5,3.0,2.0,1.5
-43.66,56.34,52,55.77,0.86,2.3903,-3.5016,7.5623,-5.0984,-67.79,30,22,False,14,4.0,7,21,1.5,3.0,2.0,1.5
-43.66,56.34,52,53.85,0.8,3.0579,-4.4654,7.5623,-6.5518,-72.3,30,22,False,14,4.0,7,21,1.5,4.0,3.0,1.5
-43.69,56.31,45,37.78,0.74,2.7862,-2.284,5.4608,-3.5527,-56.71,28,17,False,7,2.0,7,34,1.3,2.0,3.0,2.0
-43.7,56.3,59,61.02,0.72,1.7448,-3.8119,5.5304,-8.1135,-60.61,26,33,False,10,3.0,5,21,1.5,4.0,2.0,1.5
-43.8,56.2,51,52.94,0.9,2.9755,-3.7193,9.4146,-6.7244,-65.48,27,24,False,7,4.0,7,21,1.5,4.0,2.0,2.0
-43.8,56.2,55,43.64,0.96,3.6654,-2.9578,9.0628,-5.0433,-78.04,29,26,False,7,4.0,5,21,1.5,3.0,3.0,3.0
-43.81,56.19,43,44.19,0.73,1.9405,-2.0961,4.3395,-3.0422,-53.89,25,18,False,14,2.0,7,21,1.5,2.0,2.0,1.5
-43.85,56.15,44,43.18,0.73,2.3268,-2.4273,7.6523,-4.785,-49.92,27,17,False,10,2.0,7,34,1.3,3.0,1.5,3.0
-43.86,56.14,58,43.1,0.93,3.7235,-3.0263,9.2916,-6.6525,-71.33,29,29,False,10,4.0,7,21,1.3,4.0,1.5,3.0
-43.88,56.12,48,62.5,0.68,1.6391,-4.0402,7.5623,-6.5518,-55.69,25,23,False,14,4.0,7,34,1.5,4.0,1.5,1.5
-43.9,56.1,78,44.87,0.95,2.9573,-2.5452,7.6847,-5.1367,-74.52,44,34,False,10,3.0,5,34,1.0,3.0,2.0,3.0
-43.94,56.06,62,46.77,0.85,3.669,-3.8014,8.4819,-6.5518,-76.02,31,31,False,14,4.0,7,34,1.0,4.0,3.0,3.0
-43.97,56.03,82,45.12,0.85,2.9607,-2.8599,10.4584,-6.2734,-72.75,42,40,False,7,3.0,7,21,1.0,4.0,2.0,3.0
-43.99,56.01,44,38.64,0.83,2.8252,-2.1496,5.8641,-3.19,-59.89,27,17,False,10,2.0,7,34,1.3,2.0,3.0,2.0
-44.05,55.95,32,34.38,0.64,2.8609,-2.3335,5.0809,-3.4184,-59.3,20,12,False,7,2.0,7,34,1.5,2.0,3.0,3.0
-44.06,55.94,64,48.44,0.88,3.2866,-3.5281,8.435,-6.7244,-72.47,33,31,False,7,4.0,7,34,1.0,4.0,3.0,1.5
-44.07,55.93,54,55.56,0.68,1.4519,-2.6858,4.3395,-5.2924,-63.02,29,25,False,14,2.0,5,34,1.3,3.0,1.5,1.5
-44.12,55.88,53,56.6,0.78,2.5549,-4.2485,9.7706,-6.5518,-61.36,27,26,False,14,4.0,7,34,1.3,4.0,2.0,2.0
-44.17,55.83,45,53.33,0.67,1.6391,-2.8152,5.6949,-6.0548,-65.54,19,26,False,7,3.0,7,34,1.5,4.0,1.5,2.0
-44.17,55.83,62,51.61,0.86,3.3128,-4.1308,8.2465,-6.5518,-74.51,31,31,False,14,4.0,7,34,1.0,4.0,3.0,1.5
-44.18,55.82,67,35.82,0.79,3.1488,-2.2186,7.6523,-3.8927,-77.14,37,30,False,10,2.0,5,34,1.0,2.0,3.0,3.0
-44.21,55.79,50,46.0,0.7,2.3764,-2.8975,7.6847,-6.849,-55.13,24,26,False,10,3.0,7,21,1.5,4.0,2.0,3.0
